,date,candidate,department,expense,value,provider,CNPJ,sequential_id
2197,2017-10-01,JULIANA CARDOSO,GABINETE DE VEREADOR,TELEFONE MOVEL,398.38,CLARO S.A.,40.432.544/0001-47,250000022086
2198,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,2576.6,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99,250000058381
2199,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),8.1,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2200,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,59.46,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43,250000058381
2201,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,213.17,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000058381
2202,2017-01-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,199.5,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17,250000058381
2203,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,200.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2204,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,356.76,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99,250000058381
2205,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,820.55,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62,250000058381
2206,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,157.9,ECT EMP. BRAS. DE CORREIOS E TELEGRAFOS - AGF 9 DE JULHO,62.517.867/0001-76,250000058381
2207,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,1680.94,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2208,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),0.18,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2209,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2210,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,107.37,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000058381
2211,2017-02-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,264.19,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2212,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,200.0,SUPER POSTO AVINHADO LTDA,00.588.494/0001-77,250000058381
2213,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,100.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2214,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,110.36,POSTO DE SERVIÇOS SANTA CECÍLIA  LTDA.,44.066.009/0001-70,250000058381
2215,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7800.0,CAIO RUIZDE CARVALHO COMUNICAÇÃO VISUAL,13.190.057/0001-42,250000058381
2216,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,3000.6,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2217,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,86.7,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2218,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,17.65,ECT EMP. BRAS. DE CORREIOS E TELEGRAFOS - AGF 9 DE JULHO,62.517.867/0001-76,250000058381
2219,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2220,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2221,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,30.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43,250000058381
2222,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,400.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2223,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,562.9,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17,250000058381
2224,2017-03-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,226.85,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2225,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,150.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2226,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5800.0,PRIMEIRO PONTO COMUNICAÇÃO LIMITADA,09.387.743/0001-30,250000058381
2227,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,4500.0,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2228,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,59.95,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2229,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2230,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),57.42,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2231,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2232,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,140.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43,250000058381
2233,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,186.8,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2234,2017-04-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,319.74,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2235,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,752.97,SUPER POSTO AVINHADO LTDA,00.588.494/0001-77,250000058381
2236,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,300.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2237,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5800.0,PRIMEIRO PONTO COMUNICAÇÃO LIMITADA,09.387.743/0001-30,250000058381
2238,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,4001.4,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2239,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,25.45,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2240,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2241,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),64.44,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2242,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2243,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,110.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43,250000058381
2244,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,100.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2245,2017-05-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,311.43,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2246,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,767.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2247,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,5800.0,PRIMEIRO PONTO COMUNICAÇÃO LIMITADA,09.387.743/0001-30,250000058381
2248,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,5301.0,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2249,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,72.2,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2250,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2251,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),10.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2252,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2253,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,191.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2254,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,291.4,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17,250000058381
2255,2017-06-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,348.6,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2256,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,956.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2257,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,7201.8,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2258,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,10.0,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2259,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2260,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2261,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,50.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43,250000058381
2262,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,259.0,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17,250000058381
2263,2017-07-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,375.25,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2264,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,1019.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2265,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,3000.0,AMANDA CAROLINE DE OLIVEIRA AGÊNCIA DE NOTÍCIAS,21.073.332/0001-76,250000058381
2266,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,6840.0,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2267,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,83.1,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2268,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2269,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),2.88,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2270,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2271,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,75.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2272,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,33.8,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17,250000058381
2273,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),86.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000058381
2274,2017-08-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,589.85,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2275,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,1058.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2276,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,7340.4,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2277,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,60.55,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2278,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2279,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2280,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,60.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43,250000058381
2281,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,262.5,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17,250000058381
2282,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,REPROGRAFIA (XEROX/ENCADERNAÇÃO),118.0,IRISARA COMÉRCIO E SERVIÇOS LTDA.,10.376.277/0001-77,250000058381
2283,2017-09-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,289.98,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2284,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMBUSTIVEL,1200.0,AUTO POSTO CEMBIRA LTDA,43.857.382/0001-87,250000058381
2285,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,COMPOSIÇÃO/ARTE/DIAGRAMAÇÃO/PRODUÇÃO/IMPRESSAO GRAFICA,7800.0,CAIO RUIZDE CARVALHO COMUNICAÇÃO VISUAL,13.190.057/0001-42,250000058381
2286,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,6418.8,ECT - EMP. BRAS. CORREIOS E TELEGRAGOS - AGF VILA CONSTANCIA,14.973.396/0001-68,250000058381
2287,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,CORREIOS,56.25,ECT - EMP. BRASILEIRA DE CORREIOS E TELEGRAFOS,34.028.316/2913-29,250000058381
2288,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2289,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),20.1,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000058381
2290,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,LOCAÇÃO DE MOVEIS E EQUIPAMENTOS,230.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2291,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,70.0,GABARITO COM. DE PLACAS E CARIMBOS LTDA-ME,07.487.821/0001-43,250000058381
2292,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,5700.0,ARTE LU E RO GRAFICA EIRELI,18.588.528/0001-99,250000058381
2293,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1000.0,K2G SUPRIMENTOS DE IMPRESSÃO E INFORMATICA EIRELLI - ME,19.367.661/0001-88,250000058381
2294,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,167.9,PAPELARIA ESTADÃO LTDA.,62.067.384/0001-17,250000058381
2295,2017-10-01,MILTON FERREIRA,GABINETE DE VEREADOR,TELEFONE MOVEL,304.88,TELEFONICA BRASIL S/A,02.558.157/0001-62,250000058381
2296,2017-01-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2058.08,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2297,2017-01-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1143.5,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000011022
2298,2017-02-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2299,2017-02-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),6.48,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2300,2017-03-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,5.1,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2301,2017-03-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2302,2017-03-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1133.95,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000011022
2303,2017-04-01,MILTON LEITE,GABINETE DE VEREADOR,COMBUSTIVEL,338.26,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69,250000011022
2304,2017-04-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,13.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2305,2017-04-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2306,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,COMBUSTIVEL,162.03,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69,250000011022
2307,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,12.6,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2308,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2309,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),0.36,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2310,2017-05-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,838.1,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000011022
2311,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,COMBUSTIVEL,238.45,AUTO POSTO PORTAL DE INTERLAGOS LTDA,10.203.913/0001-69,250000011022
2312,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,52.2,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2313,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2314,2017-06-01,MILTON LEITE,GABINETE DE VEREADOR,MATERIAL DE ESCRITORIO E OUTROS MATERIAIS DE CONSUMO,1339.75,CENTER PAPEIS COMERCIAL LTDA.,06.226.820/0001-82,250000011022
2315,2017-07-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,1.8,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2316,2017-07-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2317,2017-08-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,22.35,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2318,2017-08-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2319,2017-09-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - CORREIOS,9.0,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2320,2017-09-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2321,2017-10-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - LOCAÇÃO DE VEÍCULOS,2101.17,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2322,2017-10-01,MILTON LEITE,GABINETE DE VEREADOR,INTERMEDIADO - REPROGRAFIA (XEROX/ENCADERNAÇÃO),0.76,CAMARA MUNICIPAL DE SÃO PAULO,50.176.288/0001-28,250000011022
2323,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,COMBUSTIVEL,789.01,CENTRO AUTOMOTIVO ALTEROSA LTDA,02.072.923/0001-84,250000022124
2324,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,6441.5,MELO ROSA E SOUZA ADVOGADOS ASSOCIADOS,06.207.714/0001-51,250000022124
2325,2017-01-01,NOEMI NONATO,GABINETE DE VEREADOR,CONTRATAÇAO DE PESSOA JURIDICA,931.54,WORK LINE SYSTEM INFORMÁTICA LTDA,67.002.329/0001-62,250000022124
